Date,Time,Line,Vehicle,Depot,Stop,Stop Name,Longitude,Latitude
2010-01-01,11:54:06 PM,3,2502,VTC,50178,N MAIN ST AT E 5 AV (50178),-123.1006333,49.26883333
2010-01-01,12:27:37 AM,3,2543,VTC,61418,S MAIN ST AT SE MARINE DR (61418),-123.1150667,49.21063333
2010-01-01,3:18:01 PM,5,2129,VTC,50612,E ROBSON ST AT NICOLA ST (50612),-123.12845,49.28695
2010-01-01,11:05:15 AM,5,2163,VTC,50624,W ROBSON ST AT BURRARD ST (50624),-123.1231333,49.2835
2010-01-01,1:55:34 PM,5,2129,VTC,50624,W ROBSON ST AT BURRARD ST (50624),-123.1246,49.28445
2010-01-01,2:42:15 PM,5,2236,VTC,50624,W ROBSON ST AT BURRARD ST (50624),-123.1234333,49.28368333
2010-01-01,2:43:39 PM,5,2236,VTC,50624,W ROBSON ST AT BURRARD ST (50624),-123.1234333,49.28368333
2010-01-01,2:45:17 PM,5,2236,VTC,50626,W ROBSON ST AT BUTE ST (50626),-123.1273,49.2862
2010-01-01,1:04:38 PM,6,2246,VTC,58255,E DAVIE ST AT DENMAN ST (58255),-123.1408333,49.28663333
2010-01-01,1:05:08 PM,6,2238,VTC,58255,E DAVIE ST AT DENMAN ST (58255),-123.1408667,49.28665
2010-01-01,8:32:49 PM,6,2236,VTC,59830,N SEYMOUR ST AT DUNSMUIR ST (59830),-123.11305,49.28453333
2010-01-01,11:14:06 PM,7,2162,VTC,50640,B DUNBAR LOOP AT W 41 AV (50640),-123.1858833,49.23456667
2010-01-01,9:30:04 PM,7,2162,VTC,50035,E W CORDOVA ST AT SEYMOUR ST (50035),-123.11145,49.28506667
2010-01-01,9:49:07 AM,7,2213,VTC,51004,N SEYMOUR ST AT DAVIE ST (51004),-123.1244333,49.27698333
2010-01-01,3:28:31 PM,8,2548,VTC,50035,E W CORDOVA ST AT SEYMOUR ST (50035),-123.1111667,49.28488333
2010-01-01,4:36:52 PM,8,2515,VTC,50841,N FRASER ST AT E 22 AV (50841),-123.08995,49.2539
2010-01-01,9:44:22 PM,8,2515,VTC,50776,S FRASER ST AT E 11 AV (50776),-123.0891667,49.26045
2010-01-01,11:46:37 AM,8,2509,VTC,50852,W W HASTINGS ST AT RICHARDS ST (50852),-123.1125333,49.28445
2010-01-01,2:36:42 PM,9,2269,VTC,58491,N COMMERCIAL DR AT N GRANDVIEW HWY (58491),-123.0697667,49.26328333
2010-01-01,8:50:11 AM,9,2202,VTC,50927,W W 10 AV AT FIR ST (50927),-123.0676833,49.2629
2010-01-01,11:02:30 AM,10,2182,VTC,50863,S GRANVILLE ST AT W 65 AV (50863),-123.14045,49.21076667
2010-01-01,7:37:14 AM,15,3119,VTC,50483,N CAMBIE ST AT W 7 AV (50483),-123.1147167,49.27286667
2010-01-01,5:08:16 PM,16,2189,VTC,51048,S RENFREW ST AT GRANDVIEW HWY (51048),-123.0443833,49.2576
2010-01-01,6:34:47 AM,17,2229,VTC,61337,B MARINE DRIVE STATION LOOP AT BAY 1 (61337),-123.1171833,49.20903333
2010-01-01,10:17:53 PM,17,2110,VTC,50742,N OAK ST AT W 70 AV (50742),-123.1302333,49.20886667
2010-01-01,7:22:31 PM,17,2231,VTC,50331,S OAK ST AT W 12 AV (50331),-123.12675,49.25883333
2010-01-01,9:35:15 PM,17,2186,VTC,50466,W W BROADWAY AT HEMLOCK ST (50466),-123.1383,49.26358333
2010-01-01,7:23:02 AM,20,2557,VTC,51201,B HARRISON DR AT HARRISON LOOP (51201),-123.0649,49.21013333
2010-01-01,9:45:37 PM,20,2502,VTC,51201,B HARRISON DR AT HARRISON LOOP (51201),-123.0651333,49.21041667
2010-01-01,2:52:36 PM,20,2544,VTC,50937,E E HASTINGS ST AT PRINCESS AV (50937),-123.0898167,49.28116667
2010-01-01,4:39:20 PM,20,2574,VTC,51246,S VICTORIA DR AT WAVERLEY AV (51246),-123.0656833,49.2267
2010-01-01,4:53:37 PM,20,2506,VTC,50503,W E HASTINGS ST AT CAMPBELL AV (50503),-123.0856167,49.28106667
2010-01-01,4:53:34 PM,20,2506,VTC,50502,W E HASTINGS ST AT GLEN DR (50502),-123.0836167,49.28101667
2010-01-01,7:57:30 AM,20,2557,VTC,50505,W E HASTINGS ST AT PRINCESS AV (50505),-123.0924,49.28121667
2010-01-01,2:32:25 PM,22,9727,VTC,51318,E KNIGHT ST UNDERPASS AT SE MARINE DR (51318),-123.0773167,49.21121667
2010-01-01,9:22:41 PM,25,7248,VTC,51485,E W 16 AV AT PACIFIC SPIRIT PARK (51485),-123.2187667,49.25835
2010-01-01,9:00:43 PM,26,9522,BTC,51639,B JOYCE STN AT BAY 3 (51639),-123.03235,49.23873333
2010-01-01,6:21:42 PM,26,9522,BTC,51614,S KERR ST AT E 59 AV (51614),-123.0405,49.2155
2010-01-01,6:46:04 PM,27,9522,BTC,51671,B JOYCE STN AT BAY 2 (51671),-123.0327333,49.23863333
2010-01-01,7:05:03 PM,27,9522,BTC,51695,B KOOTENAY LOOP AT BAY 3 (51695),-123.0263333,49.28113333
2010-01-01,11:24:04 PM,27,9522,BTC,51695,B KOOTENAY LOOP AT BAY 3 (51695),-123.0264333,49.28148333
2010-01-01,9:32:35 PM,27,9481,BTC,51694,N BOUNDARY RD AT GEORGIA ST (51694),-123.0255,49.28113333
2010-01-01,4:44:53 PM,28,9522,BTC,51787,W VANNESS AV AT GASTON ST (51787),-123.0315,49.23806667
2010-01-01,9:58:45 PM,29,9522,BTC,51803,N NANAIMO ST AT FRASERVIEW DR (51803),-123.0585667,49.21293333
2010-01-01,12:10:05 PM,30,2557,VTC,61338,B MARINE DRIVE STATION LOOP AT BAY 2 (61338),-123.1171833,49.20903333
2010-01-01,8:28:07 AM,33,9672,VTC,58493,B 29TH AVE STATION LOOP AT BAY 1 (58493),-123.0460333,49.2445
2010-01-01,11:03:06 PM,33,9702,VTC,61135,E E 33 AV AT INVERNESS ST (61135),-123.0795833,49.24023333
2010-01-01,1:42:49 PM,33,9705,VTC,61109,E E 33 AV AT NANAIMO ST (61109),-123.0537833,49.24026667
2010-01-01,1:42:11 PM,49,7179,VTC,50640,B DUNBAR LOOP AT W 41 AV (50640),-123.1858667,49.2345
2010-01-01,6:08:25 PM,49,7250,VTC,52024,W E 49 AV AT ELGIN ST (52024),-123.0670167,49.22518333
2010-01-01,2:17:06 PM,50,9679,VTC,58051,E KEEFER PL AT TAYLOR ST (58051),-123.1022667,49.28028333
2010-01-01,6:27:03 PM,50,9663,VTC,50403,W W 5 AV AT GRANVILLE ST (50403),-123.1378667,49.26676667
2010-01-01,8:37:24 AM,50,9690,VTC,50924,W W BROADWAY AT ASH ST (50924),-123.1165833,49.26323333
2010-01-01,6:04:46 PM,50,9681,VTC,50040,W W CORDOVA ST AT SEYMOUR ST (50040),-123.1146167,49.28611667
2010-01-01,2:30:49 PM,99,8107,BTC,59266,B UBC LOOP AT BAY 2 (59266),-123.2478833,49.26891667
2010-01-01,8:58:14 AM,99,8111,BTC,52092,W LOUGHEED HWY AT BOUNDARY RD (52092),-123.0236667,49.26663333
2010-01-01,11:21:35 AM,100,9688,VTC,52128,E SW MARINE DR AT ASH ST (52128),-123.1151167,49.20963333
2010-01-01,9:11:26 PM,100,9703,VTC,52120,S HUDSON ST AT W 72 AV (52120),-123.13475,49.204
2010-01-01,10:38:28 PM,101,7428,PCT,58438,B LOUGHEED STN AT BAY 4 (58438),-122.8949833,49.24806667
2010-01-01,1:27:11 PM,106,9661,BTC,52390,B METROTOWN STATION AT BAY 7 (52390),-123.0032,49.22606667
2010-01-01,7:36:21 AM,106,9638,BTC,52392,E KINGSWAY AT MCKAY AV (52392),-122.99935,49.22838333
2010-01-01,10:58:13 AM,106,9649,BTC,60838,N 8 ST AT COLUMBIA ST (60838),-122.91215,49.20175
2010-01-01,12:28:05 PM,106,9661,BTC,60838,N 8 ST AT COLUMBIA ST (60838),-122.9118,49.20146667
2010-01-01,2:11:37 PM,106,9661,BTC,60838,N 8 ST AT COLUMBIA ST (60838),-122.9119833,49.20161667
2010-01-01,4:02:32 PM,106,9661,BTC,60838,N 8 ST AT COLUMBIA ST (60838),-122.9119667,49.2016
2010-01-01,7:52:07 PM,106,9610,BTC,59881,S 6 ST AT AGNES ST (59881),-122.908,49.20313333
2010-01-01,12:01:31 PM,106,9638,BTC,52469,S MCKAY AV AT KINGSBOROUGH ST (52469),-123.0030167,49.22598333
2010-01-01,6:13:15 PM,106,9661,BTC,52451,W EDMONDS ST AT HUMPHRIES AV (52451),-122.9498833,49.21933333
2010-01-01,2:45:15 PM,110,9443,BTC,52861,N NORTH RD AT AUSTIN AV (52861),-122.8929,49.25186667
2010-01-01,1:26:15 PM,116,9486,BTC,52667,B EDMONDS STN AT BAY 6 (52667),-122.9580333,49.21293333
2010-01-01,1:31:32 PM,116,9486,BTC,52667,B EDMONDS STN AT BAY 6 (52667),-122.9857,49.22396667
2010-01-01,1:47:07 PM,116,9460,BTC,52692,B METROTOWN STATION AT BAY 1 (52692),-123.00285,49.2259
2010-01-01,2:01:28 PM,116,9460,BTC,52692,B METROTOWN STATION AT BAY 1 (52692),-123.0034833,49.2262
2010-01-01,9:35:05 PM,116,9628,BTC,52692,B METROTOWN STATION AT BAY 1 (52692),-123.0034,49.22616667
2010-01-01,7:40:08 AM,123,9441,BTC,52750,B BRENTWOOD STN AT BAY 3 (52750),-123.0026167,49.2679
2010-01-01,1:18:00 PM,123,9639,BTC,52750,B BRENTWOOD STN AT BAY 3 (52750),-123.0026167,49.26786667
2010-01-01,3:58:06 PM,123,9639,BTC,52750,B BRENTWOOD STN AT BAY 3 (52750),-123.0026167,49.26786667
2010-01-01,1:40:04 PM,130,9430,BTC,51459,B BRENTWOOD STN AT BAY 2 (51459),-123.0030833,49.27051667
2010-01-01,5:18:02 PM,130,9659,BTC,51464,N WILLINGDON AV AT GEORGIA ST (51464),-123.0042333,49.2801
2010-01-01,2:42:26 PM,135,8139,BTC,51376,E HASTINGS ST AT BOUNDARY RD (51376),-123.0191,49.28108333
2010-01-01,6:01:47 PM,135,8117,BTC,50530,N BURRARD STN AT BAY 6 (50530),-123.1197333,49.28535
2010-01-01,9:04:06 PM,135,9665,BTC,50530,N BURRARD STN AT BAY 6 (50530),-123.1200333,49.28513333
2010-01-01,3:58:11 PM,135,8139,BTC,51869,W HASTINGS ST AT CLIFF AVE (51869),-122.9594,49.28033333
2010-01-01,11:26:48 AM,136,9629,BTC,53097,E LOUGHEED HWY AT GAGLARDI WAY (53097),-122.90305,49.25088333
2010-01-01,9:27:09 PM,136,9447,BTC,58343,S HOLDOM AV AT LOUGHEED HWY (58343),-122.9861833,49.26301667
2010-01-01,4:00:40 PM,136,9431,BTC,52793,W LOUGHEED HWY AT WILLINGDON AV (52793),-123.0030667,49.2677
2010-01-01,6:00:05 PM,145,9631,BTC,59314,B PRODUCTION WAY STATION LOOP AT BAY 1 (59314),-122.919,49.25378333
2010-01-01,4:30:10 PM,145,8117,BTC,51861,B SFU EXCHANGE AT BAY 1 (51861),-122.9118833,49.27826667
2010-01-01,4:40:15 PM,156,3358,PCT,58083,B BRAID STATION AT BAY 3 (58083),-122.883,49.23341667
2010-01-01,10:22:42 PM,156,7409,PCT,58083,B BRAID STATION AT BAY 3 (58083),-122.88315,49.23321667
2010-01-01,7:23:04 AM,156,7412,PCT,53119,N NORTH RD AT 600 BLOCK (53119),-122.8928833,49.25123333
2010-01-01,5:24:53 PM,159,7412,PCT,53570,W BRUNETTE AV AT BERNATCHEY ST (53570),-122.8828667,49.232
2010-01-01,9:29:04 PM,160,7427,PCT,51874,W HASTINGS ST AT HOLDOM AV (51874),-122.9815,49.28033333
2010-01-01,4:38:39 PM,210,9732,NVT,53988,E DEMPSEY RD AT HOSKINS RD (53988),-123.0246833,49.348
2010-01-01,6:54:25 AM,210,9732,NVT,53989,N UNDERWOOD AV AT DEMPSEY RD (53989),-123.0247,49.34958333
2010-01-01,5:23:34 PM,212,9766,NVT,54054,N BANBURY RD AT GALLANT AV (54054),-122.9535667,49.32098333
2010-01-01,10:01:20 AM,214,S354,XOT,54111,W SECHELT DR AT HYANNIS DR (54111),-122.9957,49.32643333
2010-01-01,5:41:25 PM,246,9774,NVT,54498,E MONTROYAL BLVD AT SKYLINE DR (54498),-123.0842167,49.3531
2010-01-01,11:32:46 PM,250,7216,VTC,52906,B BRENTWOOD STN AT BAY 1 (52906),-123.0026167,49.2675
2010-01-01,2:25:44 PM,250,7166,VTC,59267,B UBC LOOP AT BAY 3 (59267),-123.2469333,49.26883333
2010-01-01,7:39:56 PM,272,9522,BTC,51671,B JOYCE STN AT BAY 2 (51671),-123.0322167,49.23841667
2010-01-01,10:37:03 AM,319,3296,STC,55537,E 72 AV AT 134 ST (55537),-122.8458667,49.13355
2010-01-01,2:17:01 PM,320,7293,STC,55210,B SURREY CENTRAL STN AT BAY 2 (55210),-122.8482667,49.18881667
2010-01-01,6:35:23 AM,320,7335,STC,59892,W 64 AV AT 17400 BLOCK (59892),-122.7469,49.11883333
2010-01-01,9:28:38 PM,321,7468,STC,55441,B SURREY CENTRAL STN AT BAY 10 (55441),-122.8480333,49.18903333
2010-01-01,2:39:50 PM,321,7468,STC,56388,N WHITE ROCK CENTRE AT BAY 6 (56388),-122.8028833,49.03106667
2010-01-01,1:46:53 PM,321,7350,STC,55470,S KING GEORGE HWY AT 40 AV (55470),-122.8229167,49.07418333
2010-01-01,12:22:19 PM,324,7457,STC,55713,B SURREY CENTRAL STN AT BAY 5 (55713),-122.8498667,49.18905
2010-01-01,1:09:28 PM,325,7454,STC,55738,B SURREY CENTRAL STN AT BAY 7 (55738),-122.8492,49.18903333
2010-01-01,6:55:07 PM,340,7492,STC,55933,B 22ND ST STATION AT BAY 6 (55933),-122.9483,49.20008333
2010-01-01,1:55:56 PM,340,7464,STC,54793,B SCOTTSDALE EXCHANGE AT BAY 6 (54793),-122.8884167,49.13756667
2010-01-01,6:21:33 PM,340,7268,STC,55934,S HWY 91A AT HOWES ST (55934),-122.9541,49.17126667
2010-01-01,2:18:30 PM,341,7486,STC,55411,B NEWTON EXCHANGE AT BAY 3 (55411),-122.8422833,49.13325
2010-01-01,3:18:16 PM,341,7316,STC,55411,B NEWTON EXCHANGE AT BAY 3 (55411),-122.8423167,49.13325
2010-01-01,12:23:05 PM,351,9280,RTC,55480,S 152 ST AT 26 AV (55480),-122.80215,49.02758333
2010-01-01,6:21:33 PM,375,7297,STC,55378,W 16 AV AT KING GEORGE HWY (55378),-122.7785333,49.03106667
2010-01-01,11:42:36 AM,402,7113,RTC,56549,B BRIGHOUSE STN AT BAY 7 (56549),-123.1336833,49.1663
2010-01-01,7:16:54 AM,403,7145,RTC,56605,W STEVESTON HWY AT SOUTHGATE RD (56605),-123.1171333,49.13346667
2010-01-01,8:51:38 PM,404,7240,RTC,52075,B BRIGHOUSE STN AT BAY 5A (52075),-123.1349833,49.1665
2010-01-01,10:25:30 PM,404,7131,RTC,56673,B LADNER EXCHANGE AT BAY 4 (56673),-123.06185,49.08755
2010-01-01,7:27:16 AM,410,7228,RTC,56919,B 22ND ST STATION AT BAY 7 (56919),-122.9497833,49.19958333
2010-01-01,9:07:12 PM,410,3290,RTC,58194,E CHATHAM ST AT 3 AV (58194),-123.1845667,49.12643333
2010-01-01,4:41:03 PM,430,7240,RTC,61330,B BRIDGEPORT STATION LOOP AT BAY 10 (61330),-123.1244667,49.19388333
2010-01-01,12:52:27 PM,501,7469,STC,55612,B SURREY CENTRAL STN AT BAY 4 (55612),-122.8498833,49.18886667
2010-01-01,12:27:25 AM,601,9253,RTC,61327,B BRIDGEPORT STATION LOOP AT BAY 7 (61327),-123.1276667,49.19563333
2010-01-01,9:31:12 AM,601,9221,RTC,58047,N HIGHWAY 99 OFFRAMP AT STEVESTON HWY (58047),-123.12485,49.19465
2010-01-01,4:52:31 PM,C1,S347,XOT,58041,B KOOTENAY LOOP AT BAY 1 (58041),-123.0265333,49.28148333
2010-01-01,4:41:07 PM,C1,S347,XOT,58707,N MACDONALD AV AT ALBERT ST (58707),-123.01415,49.28145
2010-01-01,12:24:28 AM,C20,S340,XOT,59946,S WESBROOK MALL AT IONA DR (59946),-123.2464667,49.26733333
2010-01-01,3:16:00 PM,C21,S358,XOT,50001,W DAVIE ST AT BIDWELL ST (50001),-123.1404833,49.28641667
2010-01-01,9:26:54 PM,C21,S358,XOT,50001,W DAVIE ST AT BIDWELL ST (50001),-123.1405333,49.28643333
2010-01-01,3:59:33 PM,C22,S340,XOT,59936,B UBC LOOP AT BAY 15 (59936),-123.2488167,49.26875
2010-01-01,7:44:45 PM,C23,S330,XOT,59386,E DAVIE ST AT BIDWELL ST (59386),-123.1399833,49.28608333
2010-01-01,10:34:24 PM,C23,S345,XOT,59386,E DAVIE ST AT BIDWELL ST (59386),-123.1400333,49.28611667
2010-01-01,10:13:48 PM,C23,S359,XOT,61215,E DAVIE ST AT PACIFIC (61215),-123.1219,49.27438333
2010-01-01,11:45:58 AM,C23,S358,XOT,50053,W DAVIE ST AT CARDERO ST (50053),-123.1405333,49.28645
2010-01-01,2:20:45 PM,C23,S358,XOT,50053,W DAVIE ST AT CARDERO ST (50053),-123.14045,49.28638333
2010-01-01,6:46:32 PM,C25,S236,XNE,53183,W SNT JOHNS ST AT WILLIAMS ST (53183),-122.8501333,49.27755
2010-01-01,8:41:29 AM,C26,S252,XNE,58759,N BELCARRA BAY RD AT MIDDEN RD (58759),-122.9254,49.32171667
2010-01-01,7:48:20 PM,C27,S249,XNE,53035,B COQUITLAM CENTRAL STN AT BAY 4 (53035),-122.79885,49.27545
2010-01-01,9:08:16 AM,C27,S249,XNE,53182,W SNT JOHNS ST AT BULLER ST (53182),-122.8453667,49.27743333
2010-01-01,12:33:46 PM,C28,S202,XNE,53866,B COQUITLAM CENTRAL STN AT BAY 5 (53866),-122.79875,49.275
2010-01-01,7:01:17 AM,C30,S246,XNE,53866,B COQUITLAM CENTRAL STN AT BAY 5 (53866),-122.79845,49.27548333
2010-01-01,12:58:27 PM,C36,S253,XNE,53771,N WESTERN DR AT EASTERN DR (53771),-122.78375,49.24065
2010-01-01,11:58:47 PM,C38,S257,XNE,53844,N CEDAR DR AT CHELSEA AV (53844),-122.73685,49.28356667
2010-01-01,11:37:05 AM,C5,S365,XOT,59868,B EDMONDS STN AT BAY 7 (59868),-122.95815,49.21215
2010-01-01,9:29:42 AM,C51,S297,XSS,56260,W RUSSELL AV AT FIR ST (56260),-122.80085,49.02928333
2010-01-01,7:22:29 PM,C71,S287,XSS,55611,S 134A ST AT 104 AV (55611),-122.8494667,49.18903333
2010-01-01,10:30:27 AM,C74,S327,XSS,55128,E GUILDFORD EXCHANGE AT BAY 1 (55128),-122.80125,49.19143333
2010-01-01,2:11:53 PM,C74,S294,XSS,59237,W GUILDFORD EXCHANGE AT BAY 4 (59237),-122.8038833,49.19321667
2010-01-01,4:10:07 PM,C74,S294,XSS,59237,W GUILDFORD EXCHANGE AT BAY 4 (59237),-122.80385,49.19321667
2010-01-01,11:00:21 AM,C75,S280,XSS,56394,B SCOTTSDALE EXCHANGE AT BAY 1 (56394),-122.8884667,49.13755
2010-01-01,4:01:29 PM,C75,S280,XSS,56394,B SCOTTSDALE EXCHANGE AT BAY 1 (56394),-122.8884833,49.13753333
2010-01-01,4:38:10 PM,C75,S280,XSS,55540,W 72 AV AT COMBER WAY (55540),-122.85215,49.13361667
2010-01-01,7:46:10 AM,C76,S298,XSS,55178,B SCOTTSDALE EXCHANGE AT BAY 7 (55178),-122.8875,49.13776667
2010-01-01,12:49:24 PM,C88,S298,XSS,55191,S HARVEST DR AT LADNER TRUNK RD (55191),-123.0626833,49.08755
2010-01-01,4:41:05 PM,C93,S322,XOT,56422,N NO 1 RD AT CHATHAM ST (56422),-123.1812333,49.12895
2010-01-02,1:54:37 PM,2,9670,VTC,51842,N BURRARD STN AT BAY 4 (51842),-123.12155,49.28673333
2010-01-02,3:28:59 PM,3,2544,VTC,59830,N SEYMOUR ST AT DUNSMUIR ST (59830),-123.1132833,49.28438333
2010-01-02,12:21:15 PM,3,2535,VTC,50230,S MAIN ST AT KEEFER ST (50230),-123.09975,49.27903333
2010-01-02,10:13:50 AM,3,2508,VTC,50141,W SE MARINE DR AT MAIN ST (50141),-123.1013333,49.21095
2010-01-02,6:00:31 PM,4,2208,VTC,50492,S N NANAIMO ST AT CAMBRIDGE ST (50492),-123.0565167,49.28488333
2010-01-02,2:14:37 PM,5,2282,VTC,59830,N SEYMOUR ST AT DUNSMUIR ST (59830),-123.11415,49.2838
2010-01-02,3:00:31 PM,5,2221,VTC,50189,S RICHARDS ST AT W HASTINGS ST (50189),-123.1150167,49.282
2010-01-02,3:15:28 PM,5,2107,VTC,50607,W DAVIE ST AT DENMAN ST (50607),-123.14145,49.28703333
2010-01-02,12:31:34 AM,6,2157,VTC,50633,E DAVIE ST AT DENMAN ST (50633),-123.1408667,49.28665
2010-01-02,10:09:07 AM,6,2221,VTC,58255,E DAVIE ST AT DENMAN ST (58255),-123.1408167,49.28663333
2010-01-02,7:44:01 PM,7,2173,VTC,50373,S DUNBAR ST AT W 39 AV (50373),-123.1853167,49.23503333
2010-01-02,7:40:33 AM,7,2265,VTC,50737,S DUNBAR ST AT W 41 AV (50737),-123.1858833,49.23461667
2010-01-02,9:32:34 AM,7,2240,VTC,50687,S NANAIMO ST AT E 22 AV (50687),-123.0566167,49.24931667
2010-01-02,7:39:15 AM,8,2551,VTC,50846,N FRASER ST AT E 10 AV (50846),-123.0891333,49.26223333
2010-01-02,2:09:11 PM,8,2551,VTC,50185,W E HASTINGS ST AT MAIN ST (50185),-123.1041167,49.28145
2010-01-02,3:28:13 PM,9,2167,VTC,50901,B LOUGHEED HWY AT BOUNDARY LOOP (50901),-123.0249833,49.26555
2010-01-02,4:43:24 PM,9,2267,VTC,50900,E LOUGHEED HWY AT SKEENA ST (50900),-123.0254667,49.26501667
2010-01-02,3:44:07 PM,9,2267,VTC,50315,E W BROADWAY AT ALMA ST (50315),-123.1865167,49.26436667
2010-01-02,3:28:43 PM,9,2267,VTC,50557,W W BROADWAY AT PINE ST (50557),-123.1453833,49.2637
2010-01-02,11:54:11 AM,10,2244,VTC,50955,B KOOTENAY LOOP AT BAY 5 (50955),-123.0261167,49.28128333
2010-01-02,6:34:20 PM,10,2258,VTC,50955,B KOOTENAY LOOP AT BAY 5 (50955),-123.0261,49.28128333
2010-01-02,1:31:18 PM,10,2179,VTC,50218,N GRANVILLE ST AT W 5 AV (50218),-123.1361833,49.27048333
2010-01-02,9:49:33 PM,15,3180,VTC,50467,N CAMBIE ST AT W 41 AV (50467),-123.116,49.23505
2010-01-02,3:28:44 PM,15,3224,VTC,50999,N CAMBIE ST AT W 49TH AVE (50999),-123.11635,49.2265
2010-01-02,10:16:25 AM,16,2206,VTC,51054,S NOOTKA ST AT E 27 AV (51054),-123.0416667,49.24523333
2010-01-02,2:46:53 PM,17,2146,VTC,61337,B MARINE DRIVE STATION LOOP AT BAY 1 (61337),-123.1171833,49.20915
2010-01-02,12:25:26 PM,17,2239,VTC,50606,B UBC LOOP AT BAY 12 (50606),-123.2464,49.26636667
2010-01-02,3:00:11 PM,17,2199,VTC,52126,E SW MARINE DR AT HEATHER ST (52126),-123.1214333,49.20826667
2010-01-02,4:56:30 PM,17,2204,VTC,51006,N SEYMOUR ST AT NELSON ST (51006),-123.119,49.28085
2010-01-02,9:04:22 AM,17,2101,VTC,50605,W UNIVERSITY BLVD AT ALLISON RD (50605),-123.24535,49.26651667
2010-01-02,5:28:37 AM,19,2263,VTC,51134,E KINGSWAY AT E BROADWAY (51134),-123.0989,49.26223333
2010-01-02,10:32:31 AM,20,2570,VTC,51201,B HARRISON DR AT HARRISON LOOP (51201),-123.0649,49.21013333
2010-01-02,9:56:22 AM,20,2524,VTC,50934,E E HASTINGS ST AT MAIN ST (50934),-123.0992167,49.28133333
2010-01-02,8:44:28 PM,20,2539,VTC,50655,N VICTORIA DR AT E 36 AV (50655),-123.0653667,49.23983333
2010-01-02,4:52:12 PM,20,2518,VTC,50963,S COMMERCIAL DR AT E BROADWAY (50963),-123.0698,49.26165
2010-01-02,7:33:01 AM,20,2566,VTC,51256,S VICTORIA DR AT E 64 AV (51256),-123.06605,49.21061667
2010-01-02,2:22:38 PM,20,2543,VTC,50505,W E HASTINGS ST AT PRINCESS AV (50505),-123.0920167,49.2812
2010-01-02,1:33:32 PM,22,9714,VTC,50069,E CORNWALL AV AT YEW ST (50069),-123.1546,49.27258333
2010-01-02,12:02:22 PM,25,7219,VTC,51543,N WILLINGDON AV AT CANADA WAY (51543),-123.0041667,49.25673333
2010-01-02,10:16:09 PM,26,9499,BTC,51603,B 29TH AVE STATION LOOP AT BAY 3 (51603),-123.0453,49.24428333
2010-01-02,8:41:08 AM,27,9499,BTC,51671,B JOYCE STN AT BAY 2 (51671),-123.0326667,49.23861667
2010-01-02,10:44:09 PM,27,9499,BTC,51671,B JOYCE STN AT BAY 2 (51671),-123.0324,49.23848333
2010-01-02,7:15:08 AM,27,9661,BTC,51695,B KOOTENAY LOOP AT BAY 3 (51695),-123.0264167,49.28148333
2010-01-02,7:07:34 PM,27,9499,BTC,51693,E ADANAC ST AT KOOTENAY ST (51693),-123.0233833,49.27863333
2010-01-02,6:50:26 AM,27,9499,BTC,51680,N RUPERT ST AT E 17 AV (51680),-123.0337333,49.2559
2010-01-02,6:50:28 AM,27,9499,BTC,58130,N RUPERT ST AT RUPERT STATION (58130),-123.0336333,49.26176667
2010-01-02,3:24:18 PM,27,9639,BTC,51721,S JOYCE ST AT WELLINGTON AV (51721),-123.03115,49.23896667
2010-01-02,9:18:46 AM,27,9499,BTC,51706,S RUPERT ST AT E 7 AV (51706),-123.0338167,49.26213333
2010-01-02,10:41:13 AM,28,9499,BTC,51722,B JOYCE STN AT BAY 1 (51722),-123.0322667,49.23843333
2010-01-02,10:47:22 PM,28,9659,BTC,51761,B PHIBBS EXCHANGE AT BAY 1 (51761),-123.0285833,49.30511667
2010-01-02,10:14:30 AM,28,9513,BTC,51742,N BOUNDARY RD AT 1 AV (51742),-123.0234,49.27208333
2010-01-02,1:29:11 PM,29,9441,BTC,51817,E E 29 AV AT SLOCAN ST (51817),-123.0453667,49.2443
2010-01-02,2:34:25 PM,29,9499,BTC,50662,N SLOCAN ST AT KINGSWAY (50662),-123.0526833,49.2414
2010-01-02,7:12:40 PM,41,7176,VTC,50253,E E 41 AV AT MAIN ST (50253),-123.1019167,49.23301667
2010-01-02,1:37:50 PM,41,7175,VTC,50136,E W 41 AV AT CAMBIE ST (50136),-123.1175167,49.23353333
2010-01-02,6:39:05 PM,41,7173,VTC,50136,E W 41 AV AT CAMBIE ST (50136),-123.1174667,49.23353333
2010-01-02,6:40:35 PM,41,7173,VTC,50136,E W 41 AV AT CAMBIE ST (50136),-123.1115667,49.23336667
2010-01-02,6:41:19 PM,49,7171,VTC,51999,B METROTOWN STATION LOOP AT BAY 3 (51999),-123.0028333,49.2259
2010-01-02,12:45:01 PM,49,7211,VTC,51992,E E 49 AV AT FRONTENAC ST (51992),-123.0232833,49.22195
2010-01-02,6:34:14 AM,49,7200,VTC,51960,E W 49 AV AT GRANVILLE ST (51960),-123.1388333,49.22693333
2010-01-02,12:25:52 PM,49,7196,VTC,52005,W IMPERIAL ST AT MANDY AV (52005),-123.02315,49.22195
2010-01-02,5:05:28 PM,50,9676,VTC,52055,N WILLOW ST AT W BROADWAY (52055),-123.1218,49.26368333
2010-01-02,5:13:14 PM,50,9699,VTC,59525,W WATER ST AT ABBOTT ST (59525),-123.1024833,49.28045
2010-01-02,1:55:39 PM,51,2182,VTC,50633,E DAVIE ST AT DENMAN ST (50633),-123.1411167,49.28681667
